title,year,runtime_minutes,genres,average_rating,num_votes,log_votes,rating_pct,votes_pct,love_score,cult_factor,decade,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,rating_cat,votes_cat,runtime_cat,Cluster,ClusterName
Under Paris,2024,104.0,"Action,Horror,Sci-Fi",5.2,39600,10.586609649448985,0.1125269313634964,0.6915358571868268,0.0778164079370587,-0.5790089258233303,2020,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Low,Many,Standard,3,Mainstream Popcorn
Cam,2018,94.0,"Drama,Horror,Mystery",5.9,39592,10.586407613940557,0.2845798707294552,0.6914742997845491,0.1967796668454275,-0.4068944290550939,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Medium,Many,Short,3,Mainstream Popcorn
Mute,2018,126.0,"Mystery,Sci-Fi,Thriller",5.5,39591,10.586382356631722,0.1723607263773468,0.6914127423822715,0.1191724025035617,-0.5190520160049246,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Low,Many,Epic,3,Mainstream Popcorn
Sudden Death,1995,111.0,"Action,Crime,Thriller",5.9,39557,10.585523228341357,0.2845798707294552,0.6913511849799938,0.1967446308502623,-0.4067713142505386,1990,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Many,Long,3,Mainstream Popcorn
Hard Rain,1998,97.0,"Action,Crime,Drama",5.9,39556,10.585497948685155,0.2845798707294552,0.6912896275777162,0.1967271128526797,-0.4067097568482609,1990,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Standard,3,Mainstream Popcorn
To All the Boys: Always and Forever,2021,116.0,"Comedy,Drama,Romance",6.3,39536,10.584992221312,0.4253924284395198,0.6912280701754386,0.2940431873774927,-0.2658356417359188,2020,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Many,Long,3,Mainstream Popcorn
Living,2022,102.0,Drama,7.2,39530,10.584840453213362,0.7735303170206217,0.691166512773161,0.5346382517394608,0.0823638042474607,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Standard,1,Mass Favorites
Crew,2024,118.0,"Comedy,Drama",5.8,39511,10.58435970222046,0.2546937519236688,0.6911049553708833,0.17602011405645,-0.4364112034472145,2020,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Long,3,Mainstream Popcorn
Imagine Me & You,2005,90.0,"Comedy,Drama,Romance",6.8,39510,10.584334393133233,0.6297630040012312,0.6910433979686057,0.4351935661999274,-0.0612803939673745,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Many,Short,3,Mainstream Popcorn
Munich: The Edge of War,2021,130.0,"Biography,Drama,History",6.8,39498,10.58403063411305,0.6297630040012312,0.690981840566328,0.4351547996253505,-0.0612188365650968,2020,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,High,Many,Epic,3,Mainstream Popcorn
Back to School,1986,96.0,"Comedy,Romance,Sport",6.7,39488,10.583777431093518,0.5894736842105263,0.6909202831640505,0.4072793248124929,-0.1014465989535242,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,High,Many,Standard,3,Mainstream Popcorn
The Innkeepers,2011,101.0,"Drama,Horror,Mystery",5.5,39476,10.58347350281825,0.1723607263773468,0.6908587257617729,0.1190769117964274,-0.518497999384426,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Low,Many,Standard,3,Mainstream Popcorn
Evita,1996,135.0,"Biography,Drama,History",6.3,39472,10.583372172862497,0.4253924284395198,0.6907971683594952,0.2938598850075895,-0.2654047399199754,1990,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Epic,3,Mainstream Popcorn
La Bamba,1987,108.0,"Biography,Drama,Music",7.0,39470,10.583321504033949,0.6990458602646968,0.6907356109572176,0.4828558693770491,0.0083102493074792,1980,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,High,Many,Long,1,Mass Favorites
Raising Helen,2004,119.0,"Comedy,Drama,Romance",6.0,39447,10.582738627903964,0.3132656201908279,0.6906740535549399,0.2163644357366013,-0.377408433364112,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Many,Long,3,Mainstream Popcorn
Bros,2022,115.0,"Comedy,Romance",6.3,39427,10.58223150278533,0.4253924284395198,0.6906124961526624,0.2937813268490596,-0.2652200677131425,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Many,Long,3,Mainstream Popcorn
Femme Fatale,2002,114.0,"Crime,Drama,Mystery",6.2,39420,10.58205394821854,0.3853185595567867,0.6905509387503848,0.266082093019885,-0.3052323791935981,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Medium,Many,Long,3,Mainstream Popcorn
Spice World,1997,93.0,"Comedy,Family,Music",3.8,39411,10.581825617442366,0.0197291474299784,0.6904893813481071,0.0136227668034514,-0.6707602339181287,1990,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Low,Many,Short,3,Mainstream Popcorn
The Secret of My Success,1987,111.0,"Comedy,Romance",6.5,39402,10.58159723451934,0.50621729763004,0.6903970452446907,0.3494909265355317,-0.1841797476146507,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Many,Long,3,Mainstream Popcorn
Hunting Season,2010,140.0,"Crime,Drama,Mystery",7.4,39402,10.58159723451934,0.8412126808248692,0.6903970452446907,0.5807707492638547,0.1508156355801785,2010,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Top,Many,Epic,1,Mass Favorites
The Wandering Earth,2019,125.0,"Action,Adventure,Sci-Fi",5.9,39394,10.58139418367979,0.2845798707294552,0.6903047091412743,0.196446824891358,-0.405724838411819,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Medium,Many,Epic,3,Mainstream Popcorn
The Open House,2018,94.0,"Horror,Thriller",3.3,39391,10.58131802898418,0.0112342259156663,0.6902123730378578,0.0077540017284954,-0.6789781471221914,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Low,Many,Short,3,Mainstream Popcorn
"I Love You, Beth Cooper",2009,102.0,"Adventure,Comedy,Family",5.4,39391,10.58131802898418,0.1502000615574023,0.6902123730378578,0.1036699409179669,-0.5400123114804555,2000,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Standard,3,Mainstream Popcorn
Muppets Most Wanted,2014,107.0,"Adventure,Comedy,Crime",6.4,39365,10.580657778572933,0.4660818713450292,0.6901200369344413,0.3216524382671051,-0.224038165589412,2010,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Long,3,Mainstream Popcorn
Once Were Warriors,1994,102.0,"Crime,Drama",7.9,39329,10.579742865425857,0.948599569098184,0.6900584795321637,0.6545891763367586,0.2585410895660204,1990,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Standard,1,Mass Favorites
Orgazmo,1997,94.0,Comedy,6.1,39327,10.57969201236576,0.3465066174207448,0.6899969221298862,0.2390884995179519,-0.3434903047091413,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Short,3,Mainstream Popcorn
13th,2016,100.0,"Crime,Documentary,History",8.2,39326,10.57966658486592,0.9799630655586334,0.6899353647276085,0.6761111750557811,0.2900277008310249,2010,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Standard,1,Mass Favorites
Winchester,2018,99.0,"Biography,Fantasy,Horror",5.5,39307,10.579183339482318,0.1723607263773468,0.6898738073253309,0.1189071505392998,-0.517513080947984,2010,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Low,Many,Standard,3,Mainstream Popcorn
Krull,1983,121.0,"Action,Adventure,Fantasy",6.1,39299,10.578979797857352,0.3465066174207448,0.6898122499230532,0.2390245093762306,-0.3433056325023084,1980,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Epic,3,Mainstream Popcorn
Jolt,2021,91.0,"Action,Comedy,Crime",5.6,39296,10.578903459065758,0.1974453678054786,0.6897506925207756,0.1361880791788481,-0.492305324715297,2020,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Short,3,Mainstream Popcorn
Agent Cody Banks,2003,102.0,"Action,Adventure,Comedy",5.2,39289,10.578725312552503,0.1125269313634964,0.689689135118498,0.0776086019696284,-0.5771622037550016,2000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Standard,3,Mainstream Popcorn
The Rookie,2002,128.0,"Drama,Family,Sport",6.9,39287,10.57867440771908,0.6645737149892275,0.6896275777162204,0.4583083612818908,-0.0250538627269929,2000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,High,Many,Epic,1,Mass Favorites
Jay Kelly,2025,132.0,"Comedy,Drama",6.5,39279,10.578470762468402,0.50621729763004,0.6895660203139428,0.3490702473408253,-0.1833487226839028,2020,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Epic,3,Mainstream Popcorn
I Came By,2022,110.0,Thriller,6.2,39278,10.578445303895863,0.3853185595567867,0.6895044629116651,0.2656788664570986,-0.3041859033548784,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Many,Long,3,Mainstream Popcorn
Dora and the Lost City of Gold,2019,102.0,"Action,Adventure,Comedy",6.1,39257,10.577910524097794,0.3465066174207448,0.6894429055093875,0.238896529092788,-0.3429362880886426,2010,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Standard,3,Mainstream Popcorn
Snatched,2017,90.0,"Action,Adventure,Comedy",4.7,39256,10.577885051258209,0.0595875654047399,0.6893813481071098,0.0410785561691401,-0.6297937827023699,2010,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Short,3,Mainstream Popcorn
The Monster Squad,1987,82.0,"Action,Comedy,Fantasy",6.9,39240,10.57747739755438,0.6645737149892275,0.6893197907048323,0.4581038141243071,-0.0247460757156048,1980,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Short,1,Mass Favorites
Beast,2022,155.0,"Action,Comedy,Crime",5.2,39226,10.577120564191771,0.1125269313634964,0.6892582333025546,0.0775601139105614,-0.5767313019390582,2020,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Epic,3,Mainstream Popcorn
After the Wedding,2006,120.0,Drama,7.6,39208,10.576661591263116,0.8970760233918129,0.689196675900277,0.6182618133514766,0.2078793474915359,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Epic,1,Mass Favorites
Julia's Eyes,2010,118.0,"Horror,Mystery,Thriller",6.7,39171,10.575717484840686,0.5894736842105263,0.6891351184979994,0.4062270172198732,-0.0996614342874731,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,High,Many,Long,3,Mainstream Popcorn
Nefarious,2023,97.0,"Drama,Horror,Thriller",6.4,39152,10.575232326835636,0.4660818713450292,0.6890735610957217,0.3211646948498773,-0.2229916897506924,2020,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Medium,Many,Standard,3,Mainstream Popcorn
Get Carter,2000,102.0,"Action,Crime,Drama",5.2,39145,10.575053525062469,0.1125269313634964,0.6890120036934442,0.0775324064482373,-0.5764850723299477,2000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Standard,3,Mainstream Popcorn
Hedwig and the Angry Inch,2001,95.0,"Comedy,Drama,Music",7.7,39137,10.574849141024153,0.918344105878732,0.6889504462911665,0.6326935815940147,0.2293936595875654,2000,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Top,Many,Standard,1,Mass Favorites
Deck the Halls,2006,93.0,"Comedy,Family",5.1,39110,10.574159036330888,0.0977839335180055,0.6888888888888889,0.0673622653124038,-0.5911049553708834,2000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Short,3,Mainstream Popcorn
P2,2007,98.0,"Crime,Horror,Thriller",5.9,39104,10.574005615035713,0.2845798707294552,0.6888273314866112,0.1960263929493754,-0.404247460757156,2000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Medium,Many,Standard,3,Mainstream Popcorn
6 Souls,2010,112.0,"Horror,Mystery,Thriller",6.0,39099,10.573877745973457,0.3132656201908279,0.6887657740843336,0.2157666373847444,-0.3755001538935056,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Medium,Many,Long,3,Mainstream Popcorn
Tarot,2024,92.0,Horror,4.8,39088,10.573596376469498,0.0689135118497999,0.6887042166820561,0.047461026197326,-0.6197907048322562,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,Many,Short,3,Mainstream Popcorn
