title,year,runtime_minutes,genres,average_rating,num_votes,log_votes,rating_pct,votes_pct,love_score,cult_factor,decade,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,rating_cat,votes_cat,runtime_cat
Body Cam,2020,96.0,"Horror,Mystery,Thriller",5.3,8244,9.0173622349937,0.13031702062172976,0.24108956602031395,0.03141807394675313,-0.1107725453985842,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Low,Few,Standard
The Cuckoo,2002,99.0,"Comedy,Drama,War",7.7,8243,9.01724094201035,0.9183441058787319,0.2409972299168975,0.22131838562728443,0.6773468759618344,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Top,Few,Standard
HyperNormalisation,2016,166.0,Documentary,8.2,8242,9.017119634313227,0.9799630655586334,0.2409356725146199,0.2361080602398579,0.7390273930440135,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Epic
Trial Period,2023,105.0,"Comedy,Drama",7.0,8241,9.016998311898762,0.6990458602646968,0.24087411511234225,0.1683820530142049,0.4581717451523546,2020,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Long
Loro,2018,151.0,"Biography,Drama",6.7,8240,9.016876974763383,0.5894736842105263,0.24078177900892583,0.14193452236315626,0.3486919052016004,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Epic
How Much Do You Love Me?,2005,95.0,"Comedy,Drama,Romance",5.6,8240,9.016876974763383,0.1974453678054786,0.24078177900892583,0.04754124691727483,-0.04333641120344722,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Few,Standard
Bokeh,2017,92.0,"Drama,Sci-Fi",5.0,8239,9.016755622903517,0.08707294552169899,0.24062788550323178,0.02095217876542452,-0.1535549399815328,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low,Few,Short
Dismissed,2017,87.0,"Drama,Horror,Thriller",5.7,8239,9.016755622903517,0.2252693136349646,0.24062788550323178,0.05420607860874587,-0.015358571868267168,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Low,Few,Short
False Positive,2021,92.0,"Horror,Mystery,Thriller",4.6,8239,9.016755622903517,0.05109264389042782,0.24062788550323178,0.01229431486412326,-0.18953524161280394,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Low,Few,Short
Man Behind the Sun,1988,105.0,"Drama,History,Horror",6.1,8238,9.01663425631559,0.34650661742074484,0.24047399199753772,0.08332582954473006,0.10603262542320713,1980,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Medium,Few,Long
The Festival,2018,98.0,"Comedy,Music,Romance",5.8,8238,9.01663425631559,0.25469375192366883,0.24047399199753772,0.061247223261915194,0.014219759926131115,2010,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Low,Few,Standard
Shamitabh,2015,155.0,Drama,6.7,8237,9.016512874996026,0.5894736842105263,0.24038165589412128,0.14169866031653464,0.34909202831640496,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Epic
Descendants: The Rise of Red,2024,95.0,"Action,Adventure,Family",4.7,8236,9.016391478941248,0.05958756540473992,0.24028931979070484,0.01431825555908909,-0.18070175438596492,2020,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Standard
The Sense of an Ending,2017,108.0,"Drama,Mystery",6.4,8236,9.016391478941248,0.46608187134502926,0.24028931979070484,0.11199449583227589,0.22579255155432443,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Medium,Few,Long
Marshmallow,2025,93.0,"Horror,Sci-Fi",5.7,8234,9.016148642611741,0.2252693136349646,0.2401969836872884,0.054109009652424246,-0.014927670052323788,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Low,Few,Short
Rhapsody in August,1991,98.0,"Drama,War",7.2,8233,9.01602720232985,0.7735303170206217,0.24013542628501078,0.1857520324221265,0.533394890735611,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Top,Few,Standard
See You in Montevideo,2014,141.0,"Adventure,Biography,Comedy",8.1,8228,9.015419779605713,0.9710987996306556,0.24007386888273316,0.23313544589470958,0.7310249307479224,2010,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Epic
The Book of Clarence,2023,129.0,"Adventure,Comedy,Drama",5.7,8224,9.014933575633572,0.2252693136349646,0.23998153277931672,0.05406047517426344,-0.014712219144352112,2020,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Epic
Wall to Wall,2025,118.0,"Drama,Thriller",5.9,8224,9.014933575633572,0.28457987072945523,0.23998153277931672,0.06829391357579448,0.04459833795013851,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Few,Long
Pure Luck,1991,96.0,"Comedy,Crime,Mystery",5.8,8223,9.014811987694946,0.25469375192366883,0.23988919667590028,0.06109827954733995,0.014804555247768553,1990,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low,Few,Standard
The Great Father,2017,151.0,"Action,Crime,Drama",6.8,8222,9.014690384970896,0.6297630040012312,0.23982763927362266,0.15103457455148026,0.38993536472760854,2010,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Epic
Deuces Wild,2002,96.0,"Action,Drama",5.6,8221,9.014568767457824,0.1974453678054786,0.23973530317020622,0.04733462511039929,-0.04228993536472761,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Standard
Roy,2015,146.0,"Drama,Romance",3.2,8221,9.014568767457824,0.010003077870113881,0.23973530317020622,0.002398090905826932,-0.22973222530009235,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Few,Epic
The Wash,2001,93.0,Comedy,4.8,8219,9.014325488050225,0.06891351184979994,0.23961218836565096,0.01651251738229278,-0.17069867651585102,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Short
Once Upon a Time in China III,1992,125.0,"Action,Adventure,Biography",6.7,8219,9.014325488050225,0.5894736842105263,0.23961218836565096,0.14124507945764686,0.3498614958448753,1990,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Epic
Bob Biswas,2021,131.0,"Action,Crime,Drama",6.7,8217,9.014082149443356,0.5894736842105263,0.23948907356109572,0.14117250652022484,0.34998461064943054,2020,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Epic
California Dreamin',2007,155.0,"Comedy,Drama,War",7.7,8217,9.014082149443356,0.9183441058787319,0.23948907356109572,0.21993337912719033,0.6788550323176362,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Top,Few,Epic
The Silent House,2010,86.0,"Drama,Horror,Mystery",5.3,8216,9.013960457931187,0.13031702062172976,0.2393659587565405,0.0311934585834162,-0.10904893813481073,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Low,Few,Short
Prizefighter: The Life of Jem Belcher,2022,107.0,"Biography,Drama,History",5.5,8216,9.013960457931187,0.17236072637734687,0.2393659587565405,0.04125729052128737,-0.06700523237919362,2020,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Long
Unfinished Song,2012,90.0,"Comedy,Drama,Music",6.9,8214,9.01371703047137,0.6645737149892275,0.23927362265312405,0.1590149603055172,0.42530009233610344,2010,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,High,Few,Short
The Lonely Guy,1984,90.0,"Comedy,Romance",6.2,8213,9.013595294516504,0.3853185595567867,0.23915050784856878,0.09214912920148453,0.1461680517082179,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Few,Short
Godzilla vs. King Ghidorah,1991,100.0,"Action,Adventure,Drama",6.5,8213,9.013595294516504,0.50621729763004,0.23915050784856878,0.12106212380995415,0.2670667897814712,1990,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Standard
The September Issue,2009,90.0,Documentary,7.0,8213,9.013595294516504,0.6990458602646968,0.23915050784856878,0.1671771724917419,0.45989535241612806,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Short
Surviving Picasso,1996,125.0,"Biography,Drama,Romance",6.3,8211,9.013351778138825,0.42539242843951985,0.23902739304401355,0.10168044319056052,0.1863650353955063,1990,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Few,Epic
Generation Iron,2013,106.0,"Documentary,Drama,Sport",7.0,8207,9.012864567410551,0.6990458602646968,0.23896583564173593,0.16704807815004943,0.46008002462296094,2010,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,High,Few,Long
The Secrets We Keep,2020,97.0,"Drama,Thriller",5.9,8205,9.012620873002131,0.28457987072945523,0.23890427823945828,0.06798734861809884,0.04567559248999695,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Few,Standard
Big Ass Spider!,2013,80.0,"Action,Adventure,Comedy",5.3,8204,9.01249900352419,0.13031702062172976,0.23881194213604187,0.0311212607880579,-0.10849492151431211,2010,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Short
Hum Do Hamare Do,2021,128.0,Comedy,6.1,8204,9.01249900352419,0.34650661742074484,0.23881194213604187,0.08274991826923851,0.10769467528470297,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Epic
Freaks Out,2021,141.0,"Adventure,Drama,Fantasy",6.9,8203,9.012377119192271,0.6645737149892275,0.2386888273314866,0.1586263207061083,0.42588488765774085,2020,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Epic
Buddha in a Traffic Jam,2016,114.0,"Crime,Thriller",7.1,8203,9.012377119192271,0.736657433056325,0.2386888273314866,0.17583189884123732,0.4979686057248384,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,High,Few,Long
Return of the Killer Tomatoes!,1988,98.0,"Comedy,Horror,Sci-Fi",5.3,8202,9.01225522000275,0.13031702062172976,0.23859649122807017,0.031093183867640782,-0.10827947060634041,1980,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Low,Few,Standard
"Miraculous: Ladybug & Cat Noir, the Movie",2023,105.0,"Action,Adventure,Animation",6.1,8197,9.011645501064283,0.34650661742074484,0.23853493382579255,0.08265393305665658,0.1079716835949523,2020,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Long
Love on a Leash,2011,86.0,"Comedy,Drama,Fantasy",7.6,8196,9.011523512653032,0.8970760233918129,0.23847337642351493,0.2139287482068257,0.658602646968298,2010,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Short
Everybody's Talking About Jamie,2021,115.0,"Biography,Comedy,Drama",6.6,8195,9.011401509358791,0.5470606340412435,0.23841181902123731,0.13042572087668428,0.3086488150200062,2020,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Long
Breathe,2014,91.0,Drama,7.0,8193,9.011157458106817,0.6990458602646968,0.23835026161895967,0.16661776367774123,0.46069559864573717,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Short
You May Not Kiss the Bride,2011,99.0,"Action,Comedy,Crime",5.4,8192,9.011035410141815,0.1502000615574023,0.23828870421668205,0.03579097804177927,-0.08808864265927976,2010,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Standard
Revolution,1985,126.0,"Adventure,Drama,History",5.3,8190,9.010791269515602,0.13031702062172976,0.23822714681440443,0.031045052004068586,-0.10791012619267468,1980,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Epic
Evidence,2013,94.0,"Crime,Horror,Mystery",5.3,8187,9.01042494678118,0.13031702062172976,0.23816558941212682,0.031037030026806554,-0.10784856879039706,2010,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Low,Few,Short
Listen to Me Marlon,2015,103.0,"Biography,Documentary",8.1,8186,9.010302809376448,0.9710987996306556,0.23804247460757155,0.23116276135252356,0.733056325023084,2010,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Standard
Panga,2020,131.0,"Drama,Sport",6.8,8186,9.010302809376448,0.6297630040012312,0.23804247460757155,0.14991034388875105,0.39172052939365964,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,High,Few,Epic
The Luckiest Man in America,2024,91.0,"Biography,Comedy",6.2,8186,9.010302809376448,0.3853185595567867,0.23804247460757155,0.09172218342912244,0.14727608494921512,2020,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Short
Good,2008,92.0,"Drama,Romance,War",6.2,8182,9.009814110527381,0.3853185595567867,0.2378885811018775,0.09166288540518326,0.14742997845490918,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Medium,Few,Short
Hostile,2017,83.0,"Drama,Horror,Romance",5.3,8182,9.009814110527381,0.13031702062172976,0.2378885811018775,0.031000931129127402,-0.10757156048014774,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Low,Few,Short
Little Men,2016,85.0,Drama,6.7,8180,9.009569671513699,0.5894736842105263,0.23773468759618344,0.14013834216196075,0.3517389966143428,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Short
The Last King,2016,99.0,"Action,Drama,History",6.1,8180,9.009569671513699,0.34650661742074484,0.23773468759618344,0.08237664244253103,0.10877192982456141,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Standard
Zom 100: Bucket List of the Dead,2023,128.0,"Action,Comedy,Fantasy",5.5,8180,9.009569671513699,0.17236072637734687,0.23773468759618344,0.040976123439169815,-0.06537396121883657,2020,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Epic
52 Pick-Up,1986,110.0,"Crime,Drama,Thriller",6.4,8179,9.009447429596793,0.46608187134502926,0.2376115727916282,0.11074644649995771,0.22847029855340106,1980,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Few,Long
November,2022,106.0,"Crime,Drama,Thriller",6.7,8174,9.008835995765454,0.5894736842105263,0.23751923668821176,0.14001133952147218,0.35195444752231453,2020,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,High,Few,Long
Origin,2023,141.0,"Drama,History",7.2,8174,9.008835995765454,0.7735303170206217,0.23751923668821176,0.18372833045392853,0.53601108033241,2020,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Epic
Teambuilding,2022,91.0,Comedy,6.5,8172,9.00859131751613,0.50621729763004,0.23742690058479532,0.12018960399871124,0.26879039704524466,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Short
Baar Baar Dekho,2016,141.0,"Drama,Romance,Sci-Fi",5.4,8170,9.008346579384707,0.1502000615574023,0.2373653431825177,0.035652289157608076,-0.08716528162511541,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Low,Few,Epic
Little England,2013,132.0,"Drama,Romance",7.8,8166,9.007856923358275,0.935026161895968,0.23730378578024008,0.22188524802148088,0.6977223761157278,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Top,Few,Epic
Jack and the Cuckoo-Clock Heart,2013,94.0,"Adventure,Animation,Drama",6.9,8165,9.007734471879521,0.6645737149892275,0.23724222837796244,0.15766494906546522,0.427331486611265,2010,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Short
High School,2010,99.0,Comedy,5.7,8164,9.007612005404566,0.2252693136349646,0.23714989227454603,0.05342259346129278,-0.011880578639581418,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Standard
Buy Now! The Shopping Conspiracy,2024,84.0,Documentary,6.7,8164,9.007612005404566,0.5894736842105263,0.23714989227454603,0.13979362070920606,0.35232379193598024,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Short
A Sniper's War,2018,83.0,"Documentary,War",3.5,8162,9.007367027451355,0.014035087719298246,0.23702677746999076,0.0033266916136139055,-0.22299168975069253,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low,Few,Short
A Zed & Two Noughts,1985,115.0,"Comedy,Drama",7.2,8162,9.007367027451355,0.7735303170206217,0.23702677746999076,0.1833473983187383,0.5365035395506309,1980,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Long
Ghostlight,2024,115.0,"Comedy,Drama",7.5,8160,9.007121989469242,0.8704524469067405,0.23693444136657432,0.20624016424401626,0.6335180055401661,2020,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Long
The Three Brothers,1995,105.0,Comedy,7.2,8159,9.006999447958153,0.7735303170206217,0.2368728839642967,0.18322835702649137,0.536657433056325,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Long
Boiling Point,1990,96.0,"Action,Comedy,Crime",6.8,8158,9.0068768914288,0.6297630040012312,0.2368113265620191,0.1491350123972137,0.3929516774392121,1990,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Standard
The Hills Have Eyes Part II,1984,86.0,"Horror,Thriller",3.8,8157,9.006754319877503,0.019729147429978455,0.23674976915974147,0.004670871099765906,-0.21702062172976302,1980,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Low,Few,Short
Godfather,2022,157.0,"Action,Crime,Drama",5.1,8156,9.00663173330058,0.09778393351800554,0.23668821175746382,0.02314430436298746,-0.13890427823945828,2020,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Epic
Batman: Soul of the Dragon,2021,83.0,"Action,Adventure,Animation",6.1,8155,9.006509131694346,0.34650661742074484,0.2365650969529086,0.08197137154496291,0.10994152046783626,2020,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Short
Fluke,1995,96.0,"Drama,Family,Fantasy",6.6,8155,9.006509131694346,0.5470606340412435,0.2365650969529086,0.12941545193108642,0.3104955370883349,1990,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Standard
The Requin,2022,89.0,"Horror,Thriller",2.6,8155,9.006509131694346,0.0054478301015697134,0.2365650969529086,0.0012887664561608131,-0.23111726685133888,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Low,Few,Short
Colour Photo,2020,140.0,Drama,8.1,8153,9.006263883379198,0.9710987996306556,0.23641120344721453,0.22957863588682872,0.734687596183441,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Epic
Wolfcop,2014,79.0,"Comedy,Horror",5.6,8153,9.006263883379198,0.1974453678054786,0.23641120344721453,0.046678297017971104,-0.03896583564173592,2010,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,Few,Short
Lovely & Amazing,2001,91.0,"Comedy,Drama,Romance",6.7,8151,9.00601857490256,0.5894736842105263,0.2363188673437981,0.13930375338160728,0.35315481686672817,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Few,Short
Hillary's America: The Secret History of the Democratic Party,2016,106.0,"Biography,Documentary,History",4.8,8150,9.005895898094458,0.06891351184979994,0.23616497383810403,0.016274957723099875,-0.1672514619883041,2010,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Long
The Big One,1997,91.0,"Comedy,Crime,Documentary",7.1,8150,9.005895898094458,0.736657433056325,0.23616497383810403,0.17397268340539188,0.5004924592182209,1990,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Short
Take Off,2017,139.0,"Action,Drama,Thriller",8.0,8150,9.005895898094458,0.9603570329332102,0.23616497383810403,0.2268026935579108,0.7241920590951061,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Top,Few,Epic
Parasakthi,2026,161.0,"Action,Drama,History",6.4,8150,9.005895898094458,0.46608187134502926,0.23616497383810403,0.11007221295261341,0.22991689750692523,2020,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Epic
Deliver Us from Eva,2003,105.0,"Comedy,Drama,Romance",6.1,8146,9.005405040310642,0.34650661742074484,0.23601108033240997,0.08177940111979906,0.11049553708833487,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Few,Long
Original Gangster,2020,110.0,Crime,5.0,8143,9.005036738790304,0.08707294552169899,0.23594952293013235,0.02054481995596628,-0.14887657740843335,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Long
Jungleland,2019,90.0,"Drama,Sport",6.2,8140,9.004668301573977,0.3853185595567867,0.23588796552785474,0.09089201109397393,0.14943059402893194,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Medium,Few,Short
Perrier's Bounty,2009,88.0,"Action,Comedy,Crime",6.3,8137,9.004299728561636,0.42539242843951985,0.2358264081255771,0.10031876844270855,0.18956602031394276,2000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Short
Sleepless,2001,117.0,"Horror,Mystery,Thriller",6.2,8136,9.004176840696656,0.3853185595567867,0.23576485072329947,0.09084457267482259,0.1495537088334872,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Medium,Few,Long
Dragon Ball Z: Bojack Unbound,1993,50.0,"Action,Animation,Fantasy",7.1,8135,9.004053937728395,0.736657433056325,0.23570329332102186,0.173632583020786,0.5009541397353032,1990,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Short
In My Father's Den,2004,127.0,"Drama,Mystery,Thriller",7.4,8133,9.00380808646717,0.8412126808248692,0.23561095721760542,0.19819892495273542,0.6056017236072638,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Top,Few,Epic
Victor Crowley,2017,83.0,"Action,Comedy,Horror",5.5,8133,9.00380808646717,0.17236072637734687,0.23561095721760542,0.040610075728488466,-0.06325023084025855,2010,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,Few,Short
Tell It to the Bees,2018,108.0,"Drama,Romance",6.5,8132,9.003685138166775,0.50621729763004,0.23548784241305018,0.11920801921106297,0.27072945521698977,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Few,Long
Welcome to Sarajevo,1997,103.0,"Drama,War",6.7,8132,9.003685138166775,0.5894736842105263,0.23548784241305018,0.13881388605400852,0.35398584179747605,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High,Few,Standard
Sarkar Raj,2008,125.0,"Crime,Drama",6.7,8131,9.003562174748238,0.5894736842105263,0.23539550630963374,0.13875945635094197,0.3540781779008925,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Epic
Amira,2021,98.0,Drama,4.2,8129,9.003316202541857,0.030224684518313328,0.23533394890735612,0.007112894362173707,-0.20510926438904278,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Standard
Lord Curzon Ki Haveli,2023,108.0,"Comedy,Thriller",6.9,8128,9.003193193746572,0.6645737149892275,0.23524161280393968,0.1563353925411716,0.4293321021852878,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,High,Few,Long
Jab Khuli Kitaab,2024,115.0,"Comedy,Drama,Family",8.0,8128,9.003193193746572,0.9603570329332102,0.23524161280393968,0.22591593729481457,0.7251154201292704,2020,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Long
Sachien,2005,145.0,"Comedy,Drama,Romance",7.4,8127,9.003070169818264,0.8412126808248692,0.23511849799938442,0.1977846620135788,0.6060941828254848,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Top,Few,Epic
Arthur Newman,2012,101.0,"Comedy,Drama",5.6,8127,9.003070169818264,0.1974453678054786,0.23511849799938442,0.046423058315360144,-0.03767313019390581,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Standard
Q&A,1990,132.0,"Crime,Drama,Thriller",6.6,8125,9.002824076547672,0.5470606340412435,0.23502616189596798,0.12857356114308818,0.3120344721452755,1990,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,High,Few,Epic
The SpongeBob Movie: Search for SquarePants,2025,88.0,"Adventure,Animation,Comedy",5.7,8124,9.002701007197938,0.2252693136349646,0.23493382579255156,0.052923381685924434,-0.009664512157586957,2020,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Short
Sole a catinelle,2013,87.0,Comedy,6.4,8124,9.002701007197938,0.46608187134502926,0.23493382579255156,0.10949839716763954,0.2311480455524777,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Short
Braddock: Missing in Action III,1988,103.0,"Action,War",4.9,8122,9.002454823050954,0.07817790089258234,0.23484148968913512,0.018359414706383602,-0.1566635887965528,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low,Few,Standard
